id,title,release_date,original_language,vote_average,vote_count,popularity,runtime,adult,genres,overview
15916,Angel's Egg,1985-12-15,ja,7.8,419,23.416,71,False,"Animation, Fantasy, Mystery","In a desolate and dark world full of shadows, lives one little girl who seems to do nothing but collect water in jars and protect a large egg she carries everywhere. A mysterious man enters her life... and they discuss the world around them."
10493,Dead Calm,1989-04-07,en,6.56,740,15.258,96,False,"Thriller, Horror","An Australian couple take a sailing trip in the Pacific to get over the recent loss of their son. While on the open sea, they come across a sinking ship with one survivor who is not at all what he seems."
29756,13 Ghosts,1960-07-18,en,5.708,144,10.031,85,False,Horror,"Reclusive Dr. Zorba has died and left his mansion to his nephew Cyrus and his family. They will need to search the house to find the doctor's fortune, but along with the property they have also inherited the occultist's collection of 13 ghosts."
911129,No Limit,2022-09-09,fr,6.072,276,14.279,119,False,"Drama, Romance",Roxana Aubrey decides to drop her studies and escape her life in Paris for a free diving course in the south of France. She is quickly pulled into a life that reaches new depths brought by the weight of an ocean's descent.
1033219,Attack on Titan,2022-09-30,en,6.0,172,18.03,93,False,"Science Fiction, Action","As viable water is depleted on Earth, a mission is sent to Saturn's moon Titan to retrieve sustainable H2O reserves from its alien inhabitants. But just as the humans acquire the precious resource, they are attacked by Titan rebels, who don't trust that the Earthlings will leave in peace."
12763,Take the Lead,2006-03-17,en,6.905,693,13.008,108,False,"Drama, Comedy, Music","A former professional dancer volunteers to teach dance in the New York public school system and, while his background first clashes with his students' tastes, together they create a completely new style of dance. Based on the story of ballroom dancer, Pierre Dulane."
11148,XXY,2007-06-14,es,6.861,295,18.009,86,False,Drama,"Alex, an intersexed 15-year-old, is living as a girl, but she and her family begin to wonder whether she's emotionally a boy when another teenager's sexual advances bring the issue to a head. As Alex faces a final decision regarding her gender, she meets both hostility and compassion."
39691,Cats & Dogs: The Revenge of Kitty Galore,2010-07-29,en,5.2,628,16.508,82,False,"Family, Adventure, Comedy, Fantasy, Action, Animation",The ongoing war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.
17664,The Horse Soldiers,1959-06-11,en,6.9,243,16.757,115,False,"Western, War",A Union Cavalry outfit is sent behind confederate lines in strength to destroy a rail supply center. Along with them is sent a doctor who causes instant antipathy between him and the commander. The secret plan for the mission is overheard by a southern belle who must be taken along to assure her silence.
1013870,Kids vs. Aliens,2023-01-20,en,5.3,76,13.813,75,False,"Horror, Science Fiction, Thriller","All Gary wants is to make awesome home movies with his best buds. All his older sister Samantha wants is to hang with the cool kids. When their parents head out of town one Halloween weekend, an all-time rager of a teen house party turns to terror when aliens attack, forcing the siblings to band together to survive the night."
1037827,Breaking Point,2024-01-24,fr,6.009,56,11.494,84,False,"Thriller, Crime","Mathieu owes everything to his friend Vincent : his house, his job, and even his life, ten years ago. With their wives, they are an inseparable quartet, and live the easy life on the French Riviera. But Mathieu discovers Vincent is cheating on his wife."
1073087,Scrambled,2024-02-02,en,5.6,26,23.384,97,False,Comedy,"When a doctor visit reveals her fertility may be in jeopardy, thirty-something Nellie Robinson stares down the barrel of a future without options and decides to freeze her eggs."
114606,Cockneys vs Zombies,2012-08-31,en,5.677,402,15.258,88,False,"Comedy, Horror",A group of Cockneys arm themselves to rescue their elderly relative and his retirement home friends who are trapped and fighting off a zombie attack during a zombie apocalypse in the East End of London.
710356,2 Hearts,2020-10-16,en,7.4,576,18.767,100,False,"Romance, Drama","When illness strikes two people who are polar opposites, life and death bring them together in surprising ways."
334524,Gold,2016-02-03,en,6.6,1613,19.01,121,False,"Adventure, Drama, Thriller","Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia."
46655,The Little Bather,1968-03-22,fr,6.647,353,13.006,96,False,Comedy,"Louis-Philippe Fourchaume, another typical lead-role for French comedy superstar Louis de Funès, is the dictatorial CEO of a French company which designs and produces sail yachts, and fires in yet another tantrum his designer André Castagnier, not realizing that man is his only chance to land a vital contract with the Italian magnate Marcello Cacciaperotti. So he has to find him at his extremely rural birthplace in 'la France profonde', which proves a torturous odyssey for the spoiled rich man; when he does get there his torment is far from over: the country bumpkin refuses to resume his slavish position now the shoe is on the other foot, so Fourchaume is dragged along in the boorish family life, and at times unable to control his temper, which may cost him more credit then he painstakingly builds up..."
18410,Project X,1987-04-17,en,6.299,256,12.505,108,False,"Drama, Comedy","A young inductee into the military is given the task of looking after some chimpanzees used in the mysterious 'Project X'. Getting to know the chimps fairly well, he begins to suspect there is more to the secret project than he is being told."
6961,The Wedding Date,2005-02-04,en,6.8,1180,15.756,88,False,"Romance, Comedy","With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date."
25643,Love Happens,2009-09-18,en,5.844,665,13.507,109,False,"Drama, Romance","Dr. Burke Ryan is a successful self-help author and motivational speaker with a secret. While he helps thousands of people cope with tragedy and personal loss, he secretly is unable to overcome the death of his late wife. It's not until Burke meets a fiercely independent florist named Eloise that he is forced to face his past and overcome his demons."
35169,Furry Vengeance,2010-04-30,en,5.02,596,12.007,92,False,"Family, Comedy","When real estate developer Dan Sanders finalizes plans to level a swath of pristine Oregon forest to make way for a soulless housing subdivision, a band of woodland creatures rises up to throw a monkey wrench into the greedy scheme. Just how much mischief from the furry critters can the businessman take before he calls it quits?"
19621,The Hit,1984-09-07,en,6.4,196,10.019,98,False,"Drama, Thriller, Crime, Action","Ten years after ratting on his old mobster friends in exchange for personal immunity, two hit men drive a hardened criminal to Paris for his execution. However, while on the way, whatever can go wrong, does go wrong."
50363,Summertime,1955-06-21,en,6.797,143,10.019,100,False,"Drama, Romance","Middle-aged Ohio secretary Jane Hudson has never found love and has nearly resigned herself to spending the rest of her life alone. But before she does, she uses her savings to finance a summer in romantic Venice, where she finally meets the man of her dreams, the elegant Renato Di Rossi."
12102,Kramer vs. Kramer,1979-12-07,en,7.6,2212,16.755,105,False,Drama,"Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy."
1365,Monster's Ball,2001-06-07,en,6.766,977,17.256,113,False,"Drama, Romance",A prison guard begins a tentative romance with the unsuspecting widow of a man whose execution he presided over.
408866,RE:BORN,2016-09-24,ja,7.1,206,16.259,101,False,"Action, Crime",A former special forces operative struggling to contain the destructive impulses of his past goes on a rampage against a squad of ruthless assassins.
408647,Teen Titans: The Judas Contract,2017-03-31,en,7.4,694,14.01,84,False,"Science Fiction, Animation, Action",Tara Markov is a girl who has power over earth and stone; she is also more than she seems. Is the newest Teen Titan an ally or a threat? And what are the mercenary Deathstroke's plans for the Titans?
